partida_id,temporada,rodada,clube,clube_slug,cartao,atleta,atleta_slug,num_camisa,posicao,minuto_continuo,minuto_nominal,acrescimo,periodo
5617,2016,26,Corinthians,corinthians,Amarelo,Léo Príncipe,leo_principe,32,Zagueiro,63,63,0,2T
5617,2016,26,Palmeiras,palmeiras,Amarelo,Thiago dos Santos,thiago_dos_santos,21,Nao Informada,86,86,0,2T
5617,2016,26,Palmeiras,palmeiras,Amarelo,Leandro,leandro,30,Atacante,56,56,0,2T
5618,2016,26,Flamengo,flamengo,Amarelo,Willian Arão,willian_arao,5,Meio-campo,76,76,0,2T
5618,2016,26,Figueirense,figueirense,Amarelo,Wéverton Almeida Santos,weverton_almeida_santos,70,Nao Informada,48,48,0,2T
5618,2016,26,Figueirense,figueirense,Vermelho,Marquinhos Pedroso,marquinhos_pedroso,6,Zagueiro,85,85,0,2T
5618,2016,26,Flamengo,flamengo,Amarelo,Diego Ribas,diego_ribas,35,Meio-campo,93,90,3,2T
5618,2016,26,Figueirense,figueirense,Amarelo,Marquinhos Pedroso,marquinhos_pedroso,6,Zagueiro,67,67,0,2T
5618,2016,26,Figueirense,figueirense,Amarelo,Bruno Alves,bruno_alves,59,Zagueiro,27,27,0,1T
5619,2016,26,Cruzeiro,cruzeiro,Vermelho,Lucas Rios Marques,lucas_rios_marques,21,Zagueiro,90,90,0,2T
5619,2016,26,Cruzeiro,cruzeiro,Amarelo,Lucas Rios Marques,lucas_rios_marques,21,Zagueiro,53,53,0,2T
5619,2016,26,Atletico-MG,atletico_mg,Amarelo,Fábio Santos,fabio_santos,39,Zagueiro,46,45,1,1T
5619,2016,26,Atletico-MG,atletico_mg,Amarelo,Rómulo Otero,romulo_otero,80,Meio-campo,57,57,0,2T
5621,2016,26,Gremio,gremio,Amarelo,Walter Kannemann,walter_kannemann,4,Zagueiro,77,77,0,2T
5621,2016,26,Gremio,gremio,Amarelo,Maicon,maicon,19,Meio-campo,44,44,0,1T
5621,2016,26,Fluminense,fluminense,Amarelo,Lucas Pierre Santos Oliveira,lucas_pierre_santos_oliveira,5,Meio-campo,67,67,0,2T
5621,2016,26,Fluminense,fluminense,Amarelo,Henrique Dourado,henrique_dourado,89,Atacante,17,17,0,1T
5621,2016,26,Gremio,gremio,Amarelo,Pedro Geromel,pedro_geromel,3,Zagueiro,59,59,0,2T
5621,2016,26,Gremio,gremio,Amarelo,Edílson Mendes Guimarães,edilson_mendes_guimaraes,33,Zagueiro,42,42,0,1T
5621,2016,26,Fluminense,fluminense,Amarelo,Wellington do Nascimento Silva,wellington_do_nascimento_silva,25,Zagueiro,47,45,2,1T
5623,2016,26,Sao Paulo,sao_paulo,Amarelo,Denis César de Matos,denis_cesar_de_matos,1,Goleiro,78,78,0,2T
5623,2016,26,Athletico-PR,athletico_pr,Amarelo,Leonardo Moreira Morais,leonardo_moreira_morais,33,Zagueiro,51,51,0,2T
5620,2016,26,Coritiba,coritiba,Amarelo,Leandro,leandro,11,Meio-campo,16,16,0,1T
5622,2016,26,Chapecoense,chapecoense,Amarelo,Josimar,josimar,5,Meio-campo,31,31,0,1T
5622,2016,26,Chapecoense,chapecoense,Amarelo,Filipe Machado,filipe_machado,45,Zagueiro,90,90,0,2T
5624,2016,26,Santa Cruz,santa_cruz,Amarelo,Wellington Cézar Alves de Lima,wellington_cezar_alves_de_lima,15,Nao Informada,90,90,0,2T
5624,2016,26,Santos,santos,Amarelo,Luiz Felipe,luiz_felipe,2,Zagueiro,84,84,0,2T
5625,2016,26,Vitoria,vitoria,Amarelo,Marcelo Machado dos Santos,marcelo_machado_dos_santos,29,Meio-campo,19,19,0,1T
5625,2016,26,Botafogo-RJ,botafogo_rj,Amarelo,Emerson dos Santos da Silva,emerson_dos_santos_da_silva,4,Zagueiro,62,62,0,2T
5625,2016,26,Botafogo-RJ,botafogo_rj,Amarelo,Victor Luis,victor_luis,5,Zagueiro,41,41,0,1T
5625,2016,26,Vitoria,vitoria,Amarelo,Vander Luiz Silva Souza,vander_luiz_silva_souza,17,Nao Informada,90,90,0,2T
5625,2016,26,Botafogo-RJ,botafogo_rj,Amarelo,Rodrigo Pimpão,rodrigo_pimpao,7,Meio-campo,93,90,3,2T
5625,2016,26,Botafogo-RJ,botafogo_rj,Amarelo,Diogo Barbosa,diogo_barbosa,6,Meio-campo,57,57,0,2T
5625,2016,26,Botafogo-RJ,botafogo_rj,Amarelo,Dudu Cearense,dudu_cearense,11,Meio-campo,23,23,0,1T
5626,2016,26,America-MG,america_mg,Amarelo,Michael Vinicius Silva de Morais,michael_vinicius_silva_de_morais,20,Nao Informada,91,90,1,2T
5626,2016,26,Internacional,internacional,Amarelo,Anselmo de Moraes,anselmo_de_moraes,21,Meio-campo,69,69,0,2T
5626,2016,26,Internacional,internacional,Amarelo,Artur,artur,15,Zagueiro,85,85,0,2T
5627,2016,27,Palmeiras,palmeiras,Amarelo,Eduardo Pereira Rodrigues,eduardo_pereira_rodrigues,7,Meio-campo,49,49,0,2T
5627,2016,27,Coritiba,coritiba,Amarelo,Nery Bareiro,nery_bareiro,29,Zagueiro,50,50,0,2T
5627,2016,27,Palmeiras,palmeiras,Amarelo,Moisés Lima Magalhães,moises_lima_magalhaes,28,Meio-campo,49,49,0,2T
5627,2016,27,Coritiba,coritiba,Amarelo,Edinho,edinho,33,Meio-campo,54,54,0,2T
5627,2016,27,Coritiba,coritiba,Amarelo,Iago Dias,iago_dias,7,Meio-campo,41,41,0,1T
5628,2016,27,Sport,sport,Amarelo,Vinícius Vasconcelos Araújo,vinicius_vasconcelos_araujo,9,Nao Informada,90,90,0,2T
5628,2016,27,Sport,sport,Amarelo,Matheus Ferraz Pereira,matheus_ferraz_pereira,16,Zagueiro,26,26,0,1T
5628,2016,27,Santos,santos,Amarelo,Jonathan Copete,jonathan_copete,36,Meio-campo,15,15,0,1T
5628,2016,27,Santos,santos,Vermelho,Elano,elano,11,Nao Informada,74,74,0,2T
5628,2016,27,Sport,sport,Amarelo,Neto,neto,25,Meio-campo,41,41,0,1T
5628,2016,27,Santos,santos,Amarelo,Elano,elano,11,Nao Informada,74,74,0,2T
5629,2016,27,America-MG,america_mg,Amarelo,Juninho,juninho,5,Meio-campo,86,86,0,2T
5629,2016,27,Botafogo-RJ,botafogo_rj,Amarelo,Bruno César Pereira da Silva,bruno_cesar_pereira_da_silva,8,Meio-campo,79,79,0,2T
5629,2016,27,America-MG,america_mg,Amarelo,Leandro Guerreiro,leandro_guerreiro,8,Meio-campo,90,90,0,2T
5629,2016,27,Botafogo-RJ,botafogo_rj,Amarelo,Airton Ribeiro Santos,airton_ribeiro_santos,5,Meio-campo,94,90,4,2T
5629,2016,27,Botafogo-RJ,botafogo_rj,Amarelo,Joel Carli,joel_carli,3,Zagueiro,67,67,0,2T
5630,2016,27,Ponte Preta,ponte_preta,Vermelho,William Pottker,william_pottker,19,Nao Informada,58,58,0,2T
5630,2016,27,Athletico-PR,athletico_pr,Amarelo,Thiago Heleno,thiago_heleno,44,Zagueiro,79,79,0,2T
5630,2016,27,Ponte Preta,ponte_preta,Amarelo,Reinaldo Manoel da Silva,reinaldo_manoel_da_silva,6,Zagueiro,73,73,0,2T
5630,2016,27,Ponte Preta,ponte_preta,Amarelo,Roger Rodrigues da Silva,roger_rodrigues_da_silva,9,Atacante,45,45,0,1T
5630,2016,27,Ponte Preta,ponte_preta,Amarelo,Antonio Carlos Capocasali,antonio_carlos_capocasali,3,Zagueiro,35,35,0,1T
5630,2016,27,Athletico-PR,athletico_pr,Amarelo,Leonardo Moreira Morais,leonardo_moreira_morais,33,Zagueiro,51,51,0,2T
5630,2016,27,Ponte Preta,ponte_preta,Amarelo,Clayson Henrique da Silva Vieira,clayson_henrique_da_silva_vieira,7,Meio-campo,46,45,1,1T
5630,2016,27,Ponte Preta,ponte_preta,Amarelo,João Vitor Lima Gomes,joao_vitor_lima_gomes,5,Meio-campo,43,43,0,1T
5631,2016,27,Santa Cruz,santa_cruz,Amarelo,Uillian Correia,uillian_correia,5,Meio-campo,89,89,0,2T
5631,2016,27,Santa Cruz,santa_cruz,Amarelo,Léo Moura,leo_moura,2,Zagueiro,83,83,0,2T
5631,2016,27,Santa Cruz,santa_cruz,Amarelo,Matías Pisano,matias_pisano,32,Meio-campo,53,53,0,2T
5631,2016,27,Figueirense,figueirense,Amarelo,Rafael Moura,rafael_moura,9,Atacante,77,77,0,2T
5631,2016,27,Santa Cruz,santa_cruz,Amarelo,Hueglo dos Santos Neris,hueglo_dos_santos_neris,3,Zagueiro,86,86,0,2T
5631,2016,27,Santa Cruz,santa_cruz,Amarelo,Luan Peres Petroni,luan_peres_petroni,6,Zagueiro,79,79,0,2T
5632,2016,27,Vitoria,vitoria,Amarelo,Zé Love,ze_love,39,Meio-campo,58,58,0,2T
5632,2016,27,Vitoria,vitoria,Amarelo,Marcelo Machado dos Santos,marcelo_machado_dos_santos,29,Meio-campo,28,28,0,1T
5632,2016,27,Sao Paulo,sao_paulo,Amarelo,Julio Buffarini,julio_buffarini,18,Zagueiro,23,23,0,1T
5632,2016,27,Vitoria,vitoria,Amarelo,Vander Luiz Silva Souza,vander_luiz_silva_souza,17,Nao Informada,84,84,0,2T
5632,2016,27,Vitoria,vitoria,Amarelo,Diego Renan,diego_renan,26,Zagueiro,44,44,0,1T
5632,2016,27,Sao Paulo,sao_paulo,Amarelo,Lyanco,lyanco,19,Zagueiro,69,69,0,2T
5632,2016,27,Sao Paulo,sao_paulo,Amarelo,Hudson,hudson,25,Meio-campo,8,8,0,1T
5633,2016,27,Corinthians,corinthians,Amarelo,Rodrigo Eduardo Costa Marinho,rodrigo_eduardo_costa_marinho,26,Meio-campo,96,90,6,2T
5633,2016,27,Corinthians,corinthians,Amarelo,Giovanni Augusto,giovanni_augusto,17,Meio-campo,54,54,0,2T
5633,2016,27,Fluminense,fluminense,Amarelo,Lucas Pierre Santos Oliveira,lucas_pierre_santos_oliveira,5,Meio-campo,75,75,0,2T
5633,2016,27,Fluminense,fluminense,Amarelo,Henrique Adriano Buss,henrique_adriano_buss,33,Zagueiro,44,44,0,1T
5633,2016,27,Corinthians,corinthians,Amarelo,Gustavo,gustavo,9,Nao Informada,82,82,0,2T
5633,2016,27,Corinthians,corinthians,Amarelo,Guilherme Arana,guilherme_arana,13,Zagueiro,39,39,0,1T
5633,2016,27,Fluminense,fluminense,Amarelo,Gum,gum,3,Zagueiro,66,66,0,2T
5635,2016,27,Gremio,gremio,Amarelo,Marcelo Grohe,marcelo_grohe,1,Goleiro,72,72,0,2T
5635,2016,27,Chapecoense,chapecoense,Amarelo,Josimar,josimar,5,Meio-campo,88,88,0,2T
5635,2016,27,Gremio,gremio,Amarelo,Walace,walace,5,Meio-campo,67,67,0,2T
5635,2016,27,Chapecoense,chapecoense,Amarelo,Marcos Danilo Padilha,marcos_danilo_padilha,1,Goleiro,76,76,0,2T
5634,2016,27,Cruzeiro,cruzeiro,Amarelo,Ezequiel,ezequiel,30,Zagueiro,79,79,0,2T
5634,2016,27,Flamengo,flamengo,Amarelo,Marcos Rogério Ricci Lopes,marcos_rogerio_ricci_lopes,21,Zagueiro,49,45,4,1T
5634,2016,27,Cruzeiro,cruzeiro,Amarelo,Rafael Sóbis,rafael_sobis,7,Meio-campo,48,45,3,1T
5636,2016,27,Atletico-MG,atletico_mg,Amarelo,Clayton da Silveira da Silva,clayton_da_silveira_da_silva,23,Meio-campo,78,78,0,2T
5636,2016,27,Internacional,internacional,Amarelo,Alex Raphael Meschini,alex_raphael_meschini,12,Meio-campo,74,74,0,2T
5636,2016,27,Atletico-MG,atletico_mg,Amarelo,Rafael de Souza Pereira,rafael_de_souza_pereira,5,Meio-campo,69,69,0,2T
5636,2016,27,Internacional,internacional,Amarelo,Fernando Paixão da Silva,fernando_paixao_da_silva,5,Meio-campo,46,45,1,1T
5637,2016,28,Fluminense,fluminense,Amarelo,Cícero Santos,cicero_santos,7,Meio-campo,79,79,0,2T
5637,2016,28,Sport,sport,Amarelo,Paulo Roberto da Silva,paulo_roberto_da_silva,28,Meio-campo,62,62,0,2T
5637,2016,28,Sport,sport,Amarelo,Rodney Wallace,rodney_wallace,22,Zagueiro,84,84,0,2T
5637,2016,28,Sport,sport,Amarelo,Durval,durval,4,Zagueiro,43,43,0,1T
5638,2016,28,Sao Paulo,sao_paulo,Amarelo,Bruno Vieira,bruno_vieira,2,Zagueiro,92,90,2,2T
5638,2016,28,Sao Paulo,sao_paulo,Amarelo,Rodrigo Caio,rodrigo_caio,3,Zagueiro,38,38,0,1T
5638,2016,28,Flamengo,flamengo,Amarelo,Jorge Marco de Oliveira Moraes,jorge_marco_de_oliveira_moraes,6,Zagueiro,90,90,0,2T
5638,2016,28,Flamengo,flamengo,Amarelo,Diego Ribas,diego_ribas,35,Meio-campo,21,21,0,1T
5638,2016,28,Sao Paulo,sao_paulo,Amarelo,Wesley Lopes Beltrame,wesley_lopes_beltrame,11,Meio-campo,85,85,0,2T
5638,2016,28,Sao Paulo,sao_paulo,Amarelo,Christian Cueva,christian_cueva,13,Meio-campo,21,21,0,1T
5638,2016,28,Flamengo,flamengo,Amarelo,Leandro Damião,leandro_damiao,18,Nao Informada,78,78,0,2T
5639,2016,28,Vitoria,vitoria,Amarelo,Antônio Eduardo Pereira dos Santos,antonio_eduardo_pereira_dos_santos,25,Zagueiro,81,81,0,2T
5639,2016,28,Chapecoense,chapecoense,Amarelo,Everton Kempes dos Santos Gonçalves,everton_kempes_dos_santos_goncalves,33,Nao Informada,82,82,0,2T
5639,2016,28,Vitoria,vitoria,Amarelo,Fernando Miguel Kaufmann,fernando_miguel_kaufmann,1,Goleiro,77,77,0,2T
5640,2016,28,Santos,santos,Amarelo,David Braz,david_braz,14,Zagueiro,67,67,0,2T
5640,2016,28,Athletico-PR,athletico_pr,Amarelo,Weverton Pereira da Silva,weverton_pereira_da_silva,12,Goleiro,46,45,1,1T
5640,2016,28,Santos,santos,Amarelo,Lucas Rafael Araújo Lima,lucas_rafael_araujo_lima,10,Meio-campo,47,47,0,2T
5641,2016,28,Botafogo-RJ,botafogo_rj,Amarelo,Bruno César Pereira da Silva,bruno_cesar_pereira_da_silva,8,Meio-campo,69,69,0,2T
5641,2016,28,Botafogo-RJ,botafogo_rj,Amarelo,Joel Carli,joel_carli,3,Zagueiro,43,43,0,1T
5641,2016,28,Corinthians,corinthians,Amarelo,Lucca Borges de Brito,lucca_borges_de_brito,30,Nao Informada,69,69,0,2T
5641,2016,28,Corinthians,corinthians,Amarelo,Fagner,fagner,23,Zagueiro,25,25,0,1T
5641,2016,28,Botafogo-RJ,botafogo_rj,Amarelo,Dudu Cearense,dudu_cearense,16,Nao Informada,75,75,0,2T
5641,2016,28,Botafogo-RJ,botafogo_rj,Amarelo,Victor Luis,victor_luis,6,Zagueiro,55,55,0,2T
5641,2016,28,Corinthians,corinthians,Amarelo,Marquinhos,marquinhos,31,Meio-campo,75,75,0,2T
5641,2016,28,Corinthians,corinthians,Amarelo,Ángel Romero,angel_romero,11,Atacante,38,38,0,1T
5642,2016,28,Ponte Preta,ponte_preta,Amarelo,João Vitor Lima Gomes,joao_vitor_lima_gomes,5,Meio-campo,36,36,0,1T
5642,2016,28,Atletico-MG,atletico_mg,Amarelo,Rómulo Otero,romulo_otero,80,Meio-campo,32,32,0,1T
5642,2016,28,Ponte Preta,ponte_preta,Amarelo,Wendel Geraldo Maurício e Silva,wendel_geraldo_mauricio_e_silva,8,Meio-campo,45,45,0,1T
5642,2016,28,Atletico-MG,atletico_mg,Amarelo,Júnior Urso,junior_urso,21,Meio-campo,65,65,0,2T
5643,2016,28,Cruzeiro,cruzeiro,Amarelo,Henrique Pacheco Lima,henrique_pacheco_lima,8,Meio-campo,20,20,0,1T
5643,2016,28,Gremio,gremio,Amarelo,Everton Sousa Soares,everton_sousa_soares,11,Nao Informada,81,81,0,2T
5643,2016,28,Gremio,gremio,Amarelo,Marcelo Oliveira Ferreira,marcelo_oliveira_ferreira,26,Zagueiro,33,33,0,1T
5643,2016,28,Cruzeiro,cruzeiro,Amarelo,Ariel Cabral,ariel_cabral,5,Meio-campo,67,67,0,2T
5643,2016,28,Cruzeiro,cruzeiro,Amarelo,Ramón Ábila,ramon_abila,50,Atacante,13,13,0,1T
5643,2016,28,Gremio,gremio,Amarelo,Luan Guilherme de Jesus Vieira,luan_guilherme_de_jesus_vieira,7,Atacante,53,53,0,2T
5644,2016,28,Internacional,internacional,Amarelo,Paulo Marcos de Jesus Ribeiro,paulo_marcos_de_jesus_ribeiro,25,Zagueiro,34,34,0,1T
5644,2016,28,Figueirense,figueirense,Amarelo,Rafael Moura,rafael_moura,9,Atacante,43,43,0,1T
5644,2016,28,Internacional,internacional,Amarelo,Alex Raphael Meschini,alex_raphael_meschini,12,Meio-campo,70,70,0,2T
5644,2016,28,Figueirense,figueirense,Amarelo,Pará,para,31,Zagueiro,61,61,0,2T
5645,2016,28,Santa Cruz,santa_cruz,Amarelo,Matías Pisano,matias_pisano,32,Meio-campo,57,57,0,2T
5645,2016,28,Santa Cruz,santa_cruz,Amarelo,Hueglo dos Santos Neris,hueglo_dos_santos_neris,3,Zagueiro,40,40,0,1T
5645,2016,28,Santa Cruz,santa_cruz,Amarelo,Wanderley de Jesus Sousa,wanderley_de_jesus_sousa,8,Meio-campo,36,36,0,1T
5645,2016,28,Palmeiras,palmeiras,Amarelo,Jailson,jailson,49,Goleiro,92,90,2,2T
5645,2016,28,Santa Cruz,santa_cruz,Amarelo,Grafite,grafite,23,Atacante,92,90,2,2T
5645,2016,28,Santa Cruz,santa_cruz,Amarelo,Allan Vieira,allan_vieira,6,Zagueiro,45,45,0,1T
5645,2016,28,Santa Cruz,santa_cruz,Amarelo,Danny Morais,danny_morais,4,Zagueiro,39,39,0,1T
5645,2016,28,Palmeiras,palmeiras,Amarelo,Gabriel Jesus,gabriel_jesus,33,Atacante,93,90,3,2T
5645,2016,28,Palmeiras,palmeiras,Amarelo,Erik Nascimento de Lima,erik_nascimento_de_lima,14,Meio-campo,42,42,0,1T
5646,2016,28,Coritiba,coritiba,Amarelo,Alan Santos da Silva,alan_santos_da_silva,5,Meio-campo,50,50,0,2T
5646,2016,28,America-MG,america_mg,Amarelo,Éder Lima dos Santos,eder_lima_dos_santos,3,Zagueiro,76,76,0,2T
5646,2016,28,Coritiba,coritiba,Amarelo,Colin Kâzım-Richards,colin_kazm_richards,10,Atacante,3,3,0,1T
5646,2016,28,America-MG,america_mg,Amarelo,Jonas Jessué da Silva Júnior,jonas_jessue_da_silva_junior,2,Zagueiro,34,34,0,1T
5648,2016,29,Vitoria,vitoria,Amarelo,Antônio Eduardo Pereira dos Santos,antonio_eduardo_pereira_dos_santos,25,Zagueiro,70,70,0,2T
5648,2016,29,Gremio,gremio,Amarelo,Pedro Rocha Neves,pedro_rocha_neves,32,Meio-campo,70,70,0,2T
5648,2016,29,Gremio,gremio,Amarelo,Iago Sampaio Silva,iago_sampaio_silva,34,Zagueiro,26,26,0,1T
5648,2016,29,Vitoria,vitoria,Amarelo,Willian Farias,willian_farias,8,Meio-campo,72,72,0,2T
5648,2016,29,Vitoria,vitoria,Amarelo,Vander Luiz Silva Souza,vander_luiz_silva_souza,17,Nao Informada,55,55,0,2T
5648,2016,29,Gremio,gremio,Amarelo,Walter Kannemann,walter_kannemann,4,Zagueiro,32,32,0,1T
5647,2016,29,Athletico-PR,athletico_pr,Amarelo,Lucas Fernandes,lucas_fernandes,77,Meio-campo,39,39,0,1T
5647,2016,29,Chapecoense,chapecoense,Amarelo,José Gildeixon Clemente de Paiva,jose_gildeixon_clemente_de_paiva,8,Meio-campo,92,90,2,2T
5647,2016,29,Chapecoense,chapecoense,Amarelo,Dener Assunção Braz,dener_assuncao_braz,6,Zagueiro,41,41,0,1T
5647,2016,29,Athletico-PR,athletico_pr,Amarelo,Thiago Heleno,thiago_heleno,44,Zagueiro,14,14,0,1T
5647,2016,29,Chapecoense,chapecoense,Amarelo,Filipe Machado,filipe_machado,45,Zagueiro,54,54,0,2T
5649,2016,29,Atletico-MG,atletico_mg,Amarelo,Leandro Donizete,leandro_donizete,8,Meio-campo,39,39,0,1T
5649,2016,29,Atletico-MG,atletico_mg,Vermelho,Leandro Donizete,leandro_donizete,8,Meio-campo,79,79,0,2T
5649,2016,29,Atletico-MG,atletico_mg,Amarelo,Lucas Cândido,lucas_candido,18,Meio-campo,93,90,3,2T
5651,2016,29,Sao Paulo,sao_paulo,Amarelo,Michel Bastos,michel_bastos,7,Meio-campo,29,29,0,1T
5651,2016,29,Sao Paulo,sao_paulo,Amarelo,Julio Buffarini,julio_buffarini,18,Nao Informada,76,76,0,2T
5652,2016,29,Internacional,internacional,Amarelo,Ernando Rodrigues Lopes,ernando_rodrigues_lopes,14,Zagueiro,29,29,0,1T
5652,2016,29,Coritiba,coritiba,Amarelo,César Benítez,cesar_benitez,15,Nao Informada,86,86,0,2T
5652,2016,29,Coritiba,coritiba,Amarelo,Juan Maldonado Jaimez Júnior,juan_maldonado_jaimez_junior,55,Meio-campo,7,7,0,1T
5652,2016,29,Internacional,internacional,Amarelo,William de Asevedo Furtado,william_de_asevedo_furtado,2,Zagueiro,60,60,0,2T
5652,2016,29,Coritiba,coritiba,Amarelo,Leandro,leandro,11,Atacante,91,90,1,2T
5652,2016,29,Coritiba,coritiba,Amarelo,Luccas Claro,luccas_claro,3,Zagueiro,86,86,0,2T
5653,2016,29,Cruzeiro,cruzeiro,Amarelo,Rafael Sóbis,rafael_sobis,7,Meio-campo,56,56,0,2T
5653,2016,29,Ponte Preta,ponte_preta,Amarelo,Elton Junior Melo Ataíde,elton_junior_melo_ataide,5,Meio-campo,47,47,0,2T
5653,2016,29,Cruzeiro,cruzeiro,Amarelo,Edimar Fraga,edimar_fraga,31,Zagueiro,80,80,0,2T
5653,2016,29,Ponte Preta,ponte_preta,Amarelo,Thiago Galhardo,thiago_galhardo,17,Nao Informada,60,60,0,2T
5654,2016,29,Santa Cruz,santa_cruz,Vermelho,Allan Vieira,allan_vieira,6,Zagueiro,90,90,0,2T
5654,2016,29,Santa Cruz,santa_cruz,Amarelo,Allan Vieira,allan_vieira,6,Zagueiro,43,43,0,1T
5654,2016,29,Flamengo,flamengo,Amarelo,Alan Patrick,alan_patrick,19,Meio-campo,55,55,0,2T
5655,2016,29,America-MG,america_mg,Amarelo,Roger Duarte de Oliveira,roger_duarte_de_oliveira,4,Zagueiro,6,6,0,1T
5655,2016,29,America-MG,america_mg,Vermelho,Fernando Leal,fernando_leal,12,Nao Informada,55,55,0,2T
5655,2016,29,America-MG,america_mg,Amarelo,Gilson Gomes do Nascimento,gilson_gomes_do_nascimento,11,Zagueiro,26,26,0,1T
5655,2016,29,Palmeiras,palmeiras,Amarelo,Róger Guedes,roger_guedes,23,Atacante,82,82,0,2T
5656,2016,29,Figueirense,figueirense,Amarelo,Rafael Silva dos Santos,rafael_silva_dos_santos,11,Nao Informada,93,90,3,2T
5656,2016,29,Botafogo-RJ,botafogo_rj,Amarelo,Rodrigo Lindoso,rodrigo_lindoso,5,Meio-campo,76,76,0,2T
5656,2016,29,Figueirense,figueirense,Amarelo,Joseilson Batista dos Santos,joseilson_batista_dos_santos,5,Meio-campo,82,82,0,2T
5656,2016,29,Botafogo-RJ,botafogo_rj,Amarelo,Bruno César Pereira da Silva,bruno_cesar_pereira_da_silva,8,Meio-campo,49,49,0,2T
5657,2016,30,Sport,sport,Vermelho,Gabriel Xavier,gabriel_xavier,10,Meio-campo,69,69,0,2T
5657,2016,30,Chapecoense,chapecoense,Amarelo,Sérgio Manoel Barbosa Santos,sergio_manoel_barbosa_santos,35,Meio-campo,63,63,0,2T
5657,2016,30,Sport,sport,Amarelo,Gabriel Xavier,gabriel_xavier,10,Meio-campo,10,10,0,1T
5657,2016,30,Sport,sport,Amarelo,José Rogério de Oliveira Melo,jose_rogerio_de_oliveira_melo,90,Atacante,37,37,0,1T
5658,2016,30,Coritiba,coritiba,Amarelo,Nery Bareiro,nery_bareiro,29,Zagueiro,37,37,0,1T
5658,2016,30,Figueirense,figueirense,Amarelo,Renato Júnior,renato_junior,23,Meio-campo,49,49,0,2T
5658,2016,30,Coritiba,coritiba,Amarelo,Walisson,walisson,21,Nao Informada,85,85,0,2T
5658,2016,30,Coritiba,coritiba,Amarelo,César Benítez,cesar_benitez,15,Nao Informada,64,64,0,2T
5658,2016,30,Figueirense,figueirense,Amarelo,Dodô,dodo,7,Meio-campo,60,60,0,2T
5658,2016,30,Figueirense,figueirense,Amarelo,Marcos Roberto da Silva Barbosa,marcos_roberto_da_silva_barbosa,3,Zagueiro,35,35,0,1T
5658,2016,30,Coritiba,coritiba,Amarelo,César González,cesar_gonzalez,19,Nao Informada,87,87,0,2T
5659,2016,30,Santa Cruz,santa_cruz,Amarelo,Marion Silva Fernandes,marion_silva_fernandes,22,Nao Informada,91,90,1,2T
5659,2016,30,Corinthians,corinthians,Amarelo,Willians Domingos Fernandes,willians_domingos_fernandes,5,Nao Informada,84,84,0,2T
5659,2016,30,Santa Cruz,santa_cruz,Amarelo,Hueglo dos Santos Neris,hueglo_dos_santos_neris,3,Zagueiro,8,8,0,1T
5659,2016,30,Corinthians,corinthians,Amarelo,Marquinhos,marquinhos,31,Meio-campo,63,63,0,2T
5660,2016,30,Botafogo-RJ,botafogo_rj,Amarelo,Airton Ribeiro Santos,airton_ribeiro_santos,11,Meio-campo,76,76,0,2T
5660,2016,30,Botafogo-RJ,botafogo_rj,Amarelo,Vinícius Tanque,vinicius_tanque,9,Atacante,14,14,0,1T
5660,2016,30,Internacional,internacional,Amarelo,Paulo Marcos de Jesus Ribeiro,paulo_marcos_de_jesus_ribeiro,25,Zagueiro,51,51,0,2T
5660,2016,30,Botafogo-RJ,botafogo_rj,Amarelo,Joel Carli,joel_carli,3,Zagueiro,51,51,0,2T
5660,2016,30,Internacional,internacional,Amarelo,William de Asevedo Furtado,william_de_asevedo_furtado,2,Zagueiro,94,90,4,2T
5662,2016,30,Ponte Preta,ponte_preta,Amarelo,Reinaldo Manoel da Silva,reinaldo_manoel_da_silva,6,Zagueiro,88,88,0,2T
5662,2016,30,Ponte Preta,ponte_preta,Amarelo,Fábio Ferreira,fabio_ferreira,4,Zagueiro,63,63,0,2T
5662,2016,30,Vitoria,vitoria,Amarelo,Willian Farias,willian_farias,8,Meio-campo,62,62,0,2T
5662,2016,30,Ponte Preta,ponte_preta,Amarelo,João Vitor Lima Gomes,joao_vitor_lima_gomes,5,Meio-campo,77,77,0,2T
5662,2016,30,Ponte Preta,ponte_preta,Amarelo,Clayson Henrique da Silva Vieira,clayson_henrique_da_silva_vieira,7,Meio-campo,55,55,0,2T
5662,2016,30,Vitoria,vitoria,Amarelo,Kieza,kieza,9,Meio-campo,62,62,0,2T
5661,2016,30,Cruzeiro,cruzeiro,Amarelo,Rafael da Silva Francisco,rafael_da_silva_francisco,70,Meio-campo,61,61,0,2T
5661,2016,30,Cruzeiro,cruzeiro,Amarelo,Ramón Ábila,ramon_abila,50,Atacante,27,27,0,1T
5661,2016,30,Palmeiras,palmeiras,Amarelo,Gabriel Jesus,gabriel_jesus,33,Atacante,56,56,0,2T
5661,2016,30,Cruzeiro,cruzeiro,Amarelo,Henrique Pacheco Lima,henrique_pacheco_lima,8,Meio-campo,54,54,0,2T
5661,2016,30,Cruzeiro,cruzeiro,Amarelo,Ezequiel,ezequiel,30,Zagueiro,20,20,0,1T
5666,2016,30,Gremio,gremio,Amarelo,Luan Guilherme de Jesus Vieira,luan_guilherme_de_jesus_vieira,7,Atacante,70,70,0,2T
5666,2016,30,Athletico-PR,athletico_pr,Amarelo,Hernani Azevedo Junior,hernani_azevedo_junior,23,Meio-campo,70,70,0,2T
