partida_id,temporada,serie,rodada,clube,clube_slug,momento,periodo,minuto_nominal,acrescimo,minuto_continuo,num_entrou,atleta_entrou,atleta_entrou_slug,num_saiu,atleta_saiu,atleta_saiu_slug
43,2022,B,0,Náutico,nautico,INT,2T,45,0,45,22,Pedro Vitor Ferreira da Silva,pedro_vitor_ferreira_da_silva,7,Nilton Soares Rodrigues,nilton_soares_rodrigues
43,2022,B,0,Náutico,nautico,INT,2T,45,0,45,14,Ralph Machado Dias,ralph_machado_dias,17,Eduardo Antonio Machado Teix,eduardo_antonio_machado_teix
43,2022,B,0,Guarani,guarani,INT,2T,45,0,45,99,Ronald Pereira Martins,ronald_pereira_martins,7,Julio Cesar Czarneski,julio_cesar_czarneski
43,2022,B,0,Guarani,guarani,INT,2T,45,0,45,23,Bruno Aparecido Reis Ezequiel,bruno_aparecido_reis_ezequiel,32,Jose Rodrigo Andrade Ramos,jose_rodrigo_andrade_ramos
43,2022,B,0,Náutico,nautico,INT,2T,45,0,45,20,Victor Ferraz Macedo,victor_ferraz_macedo,2,Thassio Marques Melo da Silv,thassio_marques_melo_da_silv
43,2022,B,0,Guarani,guarani,2T,2T,25,0,70,36,Eliel da Silva,eliel_da_silva,16,Matheus Pereira de Souza,matheus_pereira_de_souza
43,2022,B,0,Náutico,nautico,2T,2T,32,0,77,21,Ewandro Felipe de Lima Costa,ewandro_felipe_de_lima_costa,11,Luis Phelipe de Souza Figuei,luis_phelipe_de_souza_figuei
43,2022,B,0,Náutico,nautico,2T,2T,32,0,77,19,Amarildo Aparecido de Souza,amarildo_aparecido_de_souza,9,Leonardo da Silva Passos,leonardo_da_silva_passos
43,2022,B,0,Guarani,guarani,2T,2T,33,0,78,97,Yago Cesar da Silva,yago_cesar_da_silva,17,Bruno Jose de Souza,bruno_jose_de_souza
43,2022,B,0,Guarani,guarani,2T,2T,33,0,78,34,Derlan de Oliveira Bento,derlan_de_oliveira_bento,8,Eduardo Luiz Person,eduardo_luiz_person
61,2022,B,0,Novorizontino,novorizontino,INT,2T,45,0,45,15,Leonardo Lima dos Santos,leonardo_lima_dos_santos,5,Jhony Douglas Santiago,jhony_douglas_santiago
61,2022,B,0,Ponte Preta,ponte_preta,INT,2T,45,0,45,20,Jefferson Gabriel Nascimento,jefferson_gabriel_nascimento,31,Douglas Santos da Silva,douglas_santos_da_silva
61,2022,B,0,Novorizontino,novorizontino,INT,2T,45,0,45,14,Felipe Rodrigues dos Santos,felipe_rodrigues_dos_santos,2,Felipe Albuquerque Felippi,felipe_albuquerque_felippi
61,2022,B,0,Ponte Preta,ponte_preta,INT,2T,45,0,45,22,Igor Marques Paciencia Cardoso,igor_marques_paciencia_cardoso,26,Jean Carlos dos Santos,jean_carlos_dos_santos
61,2022,B,0,Ponte Preta,ponte_preta,2T,2T,15,0,60,25,Wallisson Luiz Alves Maximo,wallisson_luiz_alves_maximo,19,Felipe Amaral Casarin Damasc,felipe_amaral_casarin_damasc
61,2022,B,0,Novorizontino,novorizontino,2T,2T,24,0,69,17,Cleone Santos Silva,cleone_santos_silva,11,Helio Cunha Borges,helio_cunha_borges
61,2022,B,0,Ponte Preta,ponte_preta,2T,2T,25,0,70,23,Gabriel Venancio de Almeida,gabriel_venancio_de_almeida,16,Reginaldo Ramires de Oliveir,reginaldo_ramires_de_oliveir
61,2022,B,0,Ponte Preta,ponte_preta,2T,2T,25,0,70,18,Leandro Barrios Rita dos Mar,leandro_barrios_rita_dos_mar,9,Danilo Gomes Magalhaes,danilo_gomes_magalhaes
61,2022,B,0,Novorizontino,novorizontino,2T,2T,30,0,75,21,Romulo Azevedo Simao,romulo_azevedo_simao,10,Diego Fabian Torres,diego_fabian_torres
61,2022,B,0,Novorizontino,novorizontino,2T,2T,30,0,75,19,Ronaldo Henrique Silva,ronaldo_henrique_silva,9,Welliton Soares Morais,welliton_soares_morais
146,2022,B,0,Chapecoense,chapecoense,1T,1T,5,0,5,38,Matheus Henrique Bianqui,matheus_henrique_bianqui,71,Gildson Pablo de Oliveira Si,gildson_pablo_de_oliveira_si
146,2022,B,0,Operário,operario,1T,1T,27,0,27,19,Jose Brandao Goncalves Junior,jose_brandao_goncalves_junior,9,Paulo Sergio Luiz de Souza,paulo_sergio_luiz_de_souza
146,2022,B,0,Operário,operario,1T,1T,39,0,39,17,Felipe Saraiva de Souza Silva,felipe_saraiva_de_souza_silva,11,Silvio Jose Cardoso Reis Jun,silvio_jose_cardoso_reis_jun
146,2022,B,0,Operário,operario,INT,2T,45,0,45,20,Javier Arley Reina Calvo,javier_arley_reina_calvo,8,Tomas Almino Bastos da Silva,tomas_almino_bastos_da_silva
146,2022,B,0,Chapecoense,chapecoense,2T,2T,23,0,68,32,Guilherme Natan de Lima,guilherme_natan_de_lima,8,Marcelo de Freitas Costa,marcelo_de_freitas_costa
146,2022,B,0,Chapecoense,chapecoense,2T,2T,23,0,68,77,Ederson Alves Ribeiro Silva,ederson_alves_ribeiro_silva,13,Carlos Alfredo Orejuela Quiñ,carlos_alfredo_orejuela_quin
146,2022,B,0,Operário,operario,2T,2T,26,0,71,14,Lucas Vital da Silva,lucas_vital_da_silva,3,Ronald Eugenio de Carvalho,ronald_eugenio_de_carvalho
146,2022,B,0,Operário,operario,2T,2T,26,0,71,18,Felipe Garcia Goncalves,felipe_garcia_goncalves,7,Ricardo Ribeiro de Lima,ricardo_ribeiro_de_lima
146,2022,B,0,Chapecoense,chapecoense,2T,2T,39,0,84,21,Rodrigo Araujo da Silva Filho,rodrigo_araujo_da_silva_filho,10,Tiago Real do Prado,tiago_real_do_prado
146,2022,B,0,Chapecoense,chapecoense,2T,2T,39,0,84,49,Claudio Henrique Paiva Porfi,claudio_henrique_paiva_porfi,7,Chrystian Amaral Barletta de,chrystian_amaral_barletta_de
244,2022,B,0,Operário,operario,1T,1T,17,0,17,22,Fernando Jose da Cunha Neto,fernando_jose_da_cunha_neto,10,Leandro Alves de Carvalho,leandro_alves_de_carvalho
244,2022,B,0,Operário,operario,INT,2T,45,0,45,19,Felipe Garcia Goncalves,felipe_garcia_goncalves,5,Rafael Batista,rafael_batista
244,2022,B,0,Operário,operario,INT,2T,45,0,45,21,Pablo Diogo Lopes de Lima,pablo_diogo_lopes_de_lima,11,Jean Carlo Bernieri Fernandes,jean_carlo_bernieri_fernandes
244,2022,B,0,Operário,operario,2T,2T,22,0,67,18,Paulo Sergio Luiz de Souza,paulo_sergio_luiz_de_souza,7,Paulo Victor Ferreira de Jesus,paulo_victor_ferreira_de_jesus
244,2022,B,0,Criciúma,criciuma,2T,2T,23,0,68,23,Gedeilson Vander Alves de Ol,gedeilson_vander_alves_de_ol,2,Cristovam Roberto Ribeiro da,cristovam_roberto_ribeiro_da
244,2022,B,0,Criciúma,criciuma,2T,2T,23,0,68,22,Italo Melo Oliveira,italo_melo_oliveira,10,Luiz Carlos Marques Lima,luiz_carlos_marques_lima
244,2022,B,0,Criciúma,criciuma,2T,2T,37,0,82,21,Fernando Viana Jardim Silva,fernando_viana_jardim_silva,9,Lohan dos Santos Freire,lohan_dos_santos_freire
244,2022,B,0,Criciúma,criciuma,2T,2T,37,0,82,18,Lucas da Silva Xavier,lucas_da_silva_xavier,11,Hygor Cleber Garcia Silva,hygor_cleber_garcia_silva
244,2022,B,0,Operário,operario,2T,2T,37,0,82,20,Getterson Alves dos Santos,getterson_alves_dos_santos,2,Arnaldo Manoel de Almeida,arnaldo_manoel_de_almeida
244,2022,B,0,Criciúma,criciuma,2T,2T,37,0,82,15,Renan Carvalho Areias,renan_carvalho_areias,5,Marcos Vinicius Cerato,marcos_vinicius_cerato
1,2022,B,1,Ponte Preta,ponte_preta,2T,2T,16,0,61,18,Nicolas Miguel Morsch,nicolas_miguel_morsch,20,Jefferson Gabriel Nascimento,jefferson_gabriel_nascimento
1,2022,B,1,Ponte Preta,ponte_preta,2T,2T,21,0,66,29,Luis Otavio de Oliveira,luis_otavio_de_oliveira,9,Danilo Gomes Magalhaes,danilo_gomes_magalhaes
1,2022,B,1,Grêmio,gremio,2T,2T,23,0,68,99,Ricardo Viana Filho,ricardo_viana_filho,18,Elias Manoel Alves de Paula,elias_manoel_alves_de_paula
1,2022,B,1,Grêmio,gremio,2T,2T,23,0,68,17,Gabriel Teixeira Aragao,gabriel_teixeira_aragao,7,Jaminton Leandro Campaz,jaminton_leandro_campaz
1,2022,B,1,Ponte Preta,ponte_preta,2T,2T,24,0,69,22,Igor Marques Paciencia Cardoso,igor_marques_paciencia_cardoso,8,Wesley Lopes Beltrame,wesley_lopes_beltrame
1,2022,B,1,Ponte Preta,ponte_preta,2T,2T,24,0,69,7,Moises Ribeiro Santos,moises_ribeiro_santos,19,Felipe Amaral Casarin Damasc,felipe_amaral_casarin_damasc
1,2022,B,1,Grêmio,gremio,2T,2T,33,0,78,20,Janderson Santos de Souza,janderson_santos_de_souza,10,Aldemir dos Santos Ferreira,aldemir_dos_santos_ferreira
1,2022,B,1,Grêmio,gremio,2T,2T,33,0,78,59,Gabriel Silva Azevedo Figuer,gabriel_silva_azevedo_figuer,39,Joao Paulo de Souza Mares,joao_paulo_de_souza_mares
2,2022,B,1,Criciúma,criciuma,1T,1T,27,0,27,13,Rayan Poltronieri Pereira,rayan_poltronieri_pereira,4,Jose Marcos Alves Luis,jose_marcos_alves_luis
2,2022,B,1,Csa,csa,2T,2T,10,0,55,20,Joao Paulo Ferreira Lourenco,joao_paulo_ferreira_lourenco,8,Yann Del Pino Rolim,yann_del_pino_rolim
2,2022,B,1,Csa,csa,2T,2T,10,0,55,2,Lucas Alexandre Marques Otav,lucas_alexandre_marques_otav,29,Igor Inocencio de Oliveira,igor_inocencio_de_oliveira
2,2022,B,1,Csa,csa,2T,2T,10,0,55,19,Cicero dos Santos,cicero_dos_santos,28,Dalberto Luan Belo,dalberto_luan_belo
2,2022,B,1,Csa,csa,2T,2T,17,0,62,15,Geovane Silva Santos,geovane_silva_santos,5,Geovane Batista de Faria,geovane_batista_de_faria
2,2022,B,1,Criciúma,criciuma,2T,2T,19,0,64,18,Hygor Cleber Garcia Silva,hygor_cleber_garcia_silva,9,Guilherme Ferreira Pinto,guilherme_ferreira_pinto
2,2022,B,1,Criciúma,criciuma,2T,2T,19,0,64,17,Marcos Vinicius Cerato,marcos_vinicius_cerato,11,Fellipe Mateus de Sena Araujo,fellipe_mateus_de_sena_araujo
2,2022,B,1,Criciúma,criciuma,2T,2T,35,0,80,19,Eduardo de Queiroz Melo,eduardo_de_queiroz_melo,10,Luiz Carlos Marques Lima,luiz_carlos_marques_lima
2,2022,B,1,Criciúma,criciuma,2T,2T,35,0,80,14,Cristovam Roberto Ribeiro da,cristovam_roberto_ribeiro_da,2,Claudio Coelho Salvatico,claudio_coelho_salvatico
2,2022,B,1,Csa,csa,2T,2T,36,0,81,7,Felipe Augusto Ferreira Bati,felipe_augusto_ferreira_bati,25,Bruno Ferreira Mombra Rosa,bruno_ferreira_mombra_rosa
3,2022,B,1,Sport,sport,2T,2T,13,0,58,21,Blas Antonio Caceres Garay,blas_antonio_caceres_garay,31,Bruno Matias dos Santos,bruno_matias_dos_santos
3,2022,B,1,Sport,sport,2T,2T,13,0,58,18,Alan de Souza Guimaraes,alan_de_souza_guimaraes,6,Pedro Henrique Naressi Machado,pedro_henrique_naressi_machado
3,2022,B,1,Sport,sport,2T,2T,25,0,70,11,Ray Andres Vanegas Zuniga,ray_andres_vanegas_zuniga,98,Fabricio Rodrigues da Silva,fabricio_rodrigues_da_silva
3,2022,B,1,Sampaio Corrêa,sampaio_correa,2T,2T,31,0,76,20,Wesley Pionteck Souza,wesley_pionteck_souza,10,Renato Vieira Rodrigues,renato_vieira_rodrigues
3,2022,B,1,Sampaio Corrêa,sampaio_correa,2T,2T,31,0,76,18,Eronildo dos Santos Rocha,eronildo_dos_santos_rocha,9,Gabriel Buscariol Poveda,gabriel_buscariol_poveda
3,2022,B,1,Sampaio Corrêa,sampaio_correa,2T,2T,35,0,80,15,Wesley Dias Claudino,wesley_dias_claudino,5,Lucas Araujo de Oliveira,lucas_araujo_de_oliveira
3,2022,B,1,Sampaio Corrêa,sampaio_correa,2T,2T,35,0,80,17,Anmerson da Silva Soares,anmerson_da_silva_soares,11,Anderson Wanderllan de Morae,anderson_wanderllan_de_morae
3,2022,B,1,Sampaio Corrêa,sampaio_correa,2T,2T,90,3,93,16,Lucas Hipolito Cavalcante E,lucas_hipolito_cavalcante_e,6,Erinaldo Santos Rabelo,erinaldo_santos_rabelo
3,2022,B,1,Sport,sport,2T,2T,90,3,93,44,Francisco Alves da Silva Neto,francisco_alves_da_silva_neto,9,Javier Andres Parraguez Herr,javier_andres_parraguez_herr
4,2022,B,1,Guarani,guarani,INT,2T,45,0,45,5,Leandro Castan da Silva,leandro_castan_da_silva,98,Madison Araujo Costa,madison_araujo_costa
4,2022,B,1,Guarani,guarani,2T,2T,18,0,63,21,Nicolas Mores da Cruz,nicolas_mores_da_cruz,99,Ronald Pereira Martins,ronald_pereira_martins
4,2022,B,1,Brusque,brusque,2T,2T,30,0,75,16,Alex Ruan Vasconcelos Ferreira,alex_ruan_vasconcelos_ferreira,6,Airton Santos de Oliveira,airton_santos_de_oliveira
4,2022,B,1,Brusque,brusque,2T,2T,30,0,75,14,Edjailson Nascimento da Silva,edjailson_nascimento_da_silva,10,Diego Jardel Koester,diego_jardel_koester
4,2022,B,1,Brusque,brusque,2T,2T,30,0,75,15,Felipe Manoel Goncalves,felipe_manoel_goncalves,7,Matheus Trindade Gonçalves,matheus_trindade_goncalves
4,2022,B,1,Guarani,guarani,2T,2T,35,0,80,97,Yago Cesar da Silva,yago_cesar_da_silva,11,Lucas Vinicius Goncalves Silva,lucas_vinicius_goncalves_silva
4,2022,B,1,Guarani,guarani,2T,2T,35,0,80,77,Lucas Henrique Ferreira Venuto,lucas_henrique_ferreira_venuto,7,Julio Cesar Czarneski,julio_cesar_czarneski
4,2022,B,1,Brusque,brusque,2T,2T,37,0,82,20,Marco Antonio Militao Junior,marco_antonio_militao_junior,11,Fernando Jose Marques Maciel,fernando_jose_marques_maciel
4,2022,B,1,Brusque,brusque,2T,2T,39,0,84,17,Bruno Santos de Oliveira,bruno_santos_de_oliveira,9,Alex Sandro de Oliveira,alex_sandro_de_oliveira
4,2022,B,1,Guarani,guarani,2T,2T,39,0,84,20,Marcio Barbosa Vieira Junior,marcio_barbosa_vieira_junior,23,Bruno Aparecido Reis Ezequiel,bruno_aparecido_reis_ezequiel
5,2022,B,1,Novorizontino,novorizontino,INT,2T,45,0,45,20,Douglas Baggio de Oliveira C,douglas_baggio_de_oliveira_c,7,Willean Bernardo Willemen,willean_bernardo_willemen
5,2022,B,1,Crb,crb,2T,2T,16,0,61,21,Emerson Ramon Bezerra Oliveira,emerson_ramon_bezerra_oliveira,7,Richard Alexandre Birkheun R,richard_alexandre_birkheun_r
5,2022,B,1,Crb,crb,2T,2T,16,0,61,18,Vinicius Duarte,vinicius_duarte,20,Raul Prata,raul_prata
5,2022,B,1,Crb,crb,2T,2T,16,0,61,4,Iago Pereira Mendonça,iago_pereira_mendonca,15,Wellington Carvalho dos Santos,wellington_carvalho_dos_santos
5,2022,B,1,Novorizontino,novorizontino,2T,2T,21,0,66,14,Leonardo Lima dos Santos,leonardo_lima_dos_santos,8,Gustavo Costa da Silva Machado,gustavo_costa_da_silva_machado
5,2022,B,1,Novorizontino,novorizontino,2T,2T,21,0,66,21,Romulo Azevedo Simao,romulo_azevedo_simao,10,Daniel de Oliveira Sertanejo,daniel_de_oliveira_sertanejo
5,2022,B,1,Novorizontino,novorizontino,2T,2T,27,0,72,23,Helio Cunha Borges,helio_cunha_borges,11,Lucas Costa da Silva,lucas_costa_da_silva
5,2022,B,1,Novorizontino,novorizontino,2T,2T,27,0,72,22,Felipe Rodrigues dos Santos,felipe_rodrigues_dos_santos,2,Felipe Albuquerque Felippi,felipe_albuquerque_felippi
5,2022,B,1,Crb,crb,2T,2T,33,0,78,19,Gabriel da Conceição dos San,gabriel_da_conceicao_dos_san,11,Fabio Augusto Luciano da Silva,fabio_augusto_luciano_da_silva
5,2022,B,1,Crb,crb,2T,2T,33,0,78,14,David Medeiros dos Santos,david_medeiros_dos_santos,5,Marthã Fernando Goncalves Pi,martha_fernando_goncalves_pi
6,2022,B,1,Londrina,londrina,INT,2T,45,0,45,18,Marcio Rodrigues Velasco,marcio_rodrigues_velasco,3,SAMUEL CHUKWUEMEKA OTI,samuel_chukwuemeka_oti
6,2022,B,1,Náutico,nautico,2T,2T,11,0,56,19,Eduardo Antonio Machado Teix,eduardo_antonio_machado_teix,10,Jean Carlos Vicente,jean_carlos_vicente
6,2022,B,1,Náutico,nautico,2T,2T,21,0,66,20,Pedro Vitor Ferreira da Silva,pedro_vitor_ferreira_da_silva,16,Robson Jose Brilhante Martins,robson_jose_brilhante_martins
6,2022,B,1,Náutico,nautico,2T,2T,21,0,66,15,Ralph Machado Dias,ralph_machado_dias,8,Rhaldney Norberto Simião Gom,rhaldney_norberto_simiao_gom
6,2022,B,1,Londrina,londrina,2T,2T,23,0,68,15,Luiz Gustavo da Silva Machad,luiz_gustavo_da_silva_machad,6,Felipe Vieira Augusto,felipe_vieira_augusto
6,2022,B,1,Londrina,londrina,2T,2T,29,0,74,19,Gabriel Honorio Ramos,gabriel_honorio_ramos,9,Gabriel dos Santos Francisco,gabriel_dos_santos_francisco
6,2022,B,1,Náutico,nautico,2T,2T,32,0,77,11,Leonardo da Silva Passos,leonardo_da_silva_passos,7,Ewandro Felipe de Lima Costa,ewandro_felipe_de_lima_costa
6,2022,B,1,Náutico,nautico,2T,2T,32,0,77,17,Amarildo Aparecido de Souza,amarildo_aparecido_de_souza,18,Richard Dario Franco Escobar,richard_dario_franco_escobar
6,2022,B,1,Londrina,londrina,2T,2T,43,0,88,23,Eduardo Kempf Schwade,eduardo_kempf_schwade,10,Elton Divino Celio,elton_divino_celio
6,2022,B,1,Londrina,londrina,2T,2T,43,0,88,7,Victor Hugo da Silva Nunes,victor_hugo_da_silva_nunes,11,Mauricio Caprini Pinto,mauricio_caprini_pinto
7,2022,B,1,Vasco da Gama,vasco_da_gama,2T,2T,12,0,57,8,Victor Gabriel Moura de Oliv,victor_gabriel_moura_de_oliv,7,Bruno dos Santos Nazario,bruno_dos_santos_nazario
7,2022,B,1,Vasco da Gama,vasco_da_gama,2T,2T,12,0,57,50,Alexandre de Almeida Silva J,alexandre_de_almeida_silva_j,17,Weverton Guilherme da Silva,weverton_guilherme_da_silva
7,2022,B,1,Vila Nova,vila_nova,2T,2T,17,0,62,10,Wagner Ferreira dos Santos,wagner_ferreira_dos_santos,20,Pablo Roberto dos Santos Bar,pablo_roberto_dos_santos_bar
7,2022,B,1,Vila Nova,vila_nova,2T,2T,17,0,62,17,Jean Goncalves Silva,jean_goncalves_silva,7,Matheus Cotulio Bossa,matheus_cotulio_bossa
7,2022,B,1,Vasco da Gama,vasco_da_gama,2T,2T,25,0,70,99,Getulio Wandelly Silva Timoteo,getulio_wandelly_silva_timoteo,10,Anderson Luis de Carvalho,anderson_luis_de_carvalho
7,2022,B,1,Vasco da Gama,vasco_da_gama,2T,2T,25,0,70,15,Lucas Figueiredo dos Santos,lucas_figueiredo_dos_santos,9,Raniel Santana de Vasconcelos,raniel_santana_de_vasconcelos
7,2022,B,1,Vasco da Gama,vasco_da_gama,2T,2T,30,0,75,14,Lucas Oliveira Parente,lucas_oliveira_parente,5,Yuri Lima Lara,yuri_lima_lara
7,2022,B,1,Vila Nova,vila_nova,2T,2T,34,0,79,23,Pedro Gonzaga,pedro_gonzaga,19,Rubens da Silva Coura,rubens_da_silva_coura
7,2022,B,1,Vila Nova,vila_nova,2T,2T,42,0,87,16,Joao Lucas Vilela de Sousa,joao_lucas_vilela_de_sousa,9,Pablo Dyego da Silva Rosa,pablo_dyego_da_silva_rosa
8,2022,B,1,Cruzeiro Saf,cruzeiro_saf,2T,2T,9,0,54,48,Daniel de Melo Araujo Junior,daniel_de_melo_araujo_junior,11,Wagner da Silva Souza,wagner_da_silva_souza
8,2022,B,1,Cruzeiro Saf,cruzeiro_saf,2T,2T,9,0,54,39,Vitor Hugo Roque Ferreira,vitor_hugo_roque_ferreira,19,Vitor Benedito Leque da Silva,vitor_benedito_leque_da_silva
8,2022,B,1,Bahia,bahia,2T,2T,11,0,56,88,Matheus Alvarenga de Oliveira,matheus_alvarenga_de_oliveira,9,Hugo Rodallega Martinez,hugo_rodallega_martinez
8,2022,B,1,Bahia,bahia,2T,2T,11,0,56,29,Francisco Vitor Silva Costa,francisco_vitor_silva_costa,11,Rai Nascimento de Oliveira,rai_nascimento_de_oliveira
8,2022,B,1,Bahia,bahia,2T,2T,21,0,66,17,Emerson Gustavo Pinto dos Sa,emerson_gustavo_pinto_dos_sa,45,Patrick de Lucca Chaves de O,patrick_de_lucca_chaves_de_o
8,2022,B,1,Cruzeiro Saf,cruzeiro_saf,2T,2T,21,0,66,15,Adriano Firmino dos Santos d,adriano_firmino_dos_santos_d,21,Pedro Henrique de Castro Silva,pedro_henrique_de_castro_silva
8,2022,B,1,Bahia,bahia,2T,2T,21,0,66,25,Jonathan Francisco Lemos,jonathan_francisco_lemos,2,Douglas do Espirito Santo To,douglas_do_espirito_santo_to
8,2022,B,1,Cruzeiro Saf,cruzeiro_saf,2T,2T,24,0,69,3,Wagner Leonardo Calvelo de S,wagner_leonardo_calvelo_de_s,26,Lucas da Cruz Oliveira,lucas_da_cruz_oliveira
8,2022,B,1,Bahia,bahia,2T,2T,26,0,71,57,Ronaldo Cezar Soares dos San,ronaldo_cezar_soares_dos_san,7,Marco Antonio Rosa Furtado J,marco_antonio_rosa_furtado_j
9,2022,B,1,Operário,operario,2T,2T,19,0,64,17,Felipe Saraiva de Souza Silva,felipe_saraiva_de_souza_silva,11,Antonio Thomaz Santos de Bar,antonio_thomaz_santos_de_bar
9,2022,B,1,Operário,operario,2T,2T,19,0,64,20,Rafael Batista,rafael_batista,10,Javier Arley Reina Calvo,javier_arley_reina_calvo
9,2022,B,1,Operário,operario,2T,2T,19,0,64,21,Jean Carlo Bernieri Fernandes,jean_carlo_bernieri_fernandes,7,Felipe Garcia Goncalves,felipe_garcia_goncalves
9,2022,B,1,Operário,operario,2T,2T,27,0,72,18,Ricardo Ribeiro de Lima,ricardo_ribeiro_de_lima,5,Andre da Silva Lima,andre_da_silva_lima
9,2022,B,1,Tombense,tombense,2T,2T,29,0,74,23,Gabriel Henrique Morais Cunha,gabriel_henrique_morais_cunha,7,Paulo de Souza Junior,paulo_de_souza_junior
9,2022,B,1,Tombense,tombense,2T,2T,29,0,74,21,Marcelo Henrique Ferreira Ju,marcelo_henrique_ferreira_ju,11,Everton Galdino Moreira,everton_galdino_moreira
9,2022,B,1,Tombense,tombense,2T,2T,29,0,74,15,Alison Jose da Silva,alison_jose_da_silva,8,Jose Ricardo Araujo Fernandes,jose_ricardo_araujo_fernandes
9,2022,B,1,Tombense,tombense,2T,2T,29,0,74,18,Jean Lucas Figueiredo,jean_lucas_figueiredo,10,Igor Henrique Martins Machado,igor_henrique_martins_machado
9,2022,B,1,Operário,operario,2T,2T,34,0,79,19,Jose Brandao Goncalves Junior,jose_brandao_goncalves_junior,8,Fernando Jose da Cunha Neto,fernando_jose_da_cunha_neto
9,2022,B,1,Tombense,tombense,2T,2T,38,0,83,13,Moises Lucas da Silva Evange,moises_lucas_da_silva_evange,99,Jociel Ferreira da Silva,jociel_ferreira_da_silva
10,2022,B,1,Chapecoense,chapecoense,2T,2T,19,0,64,17,Roberto Pimenta Vinagre Filho,roberto_pimenta_vinagre_filho,11,Francinilson Santos Meireles,francinilson_santos_meireles
10,2022,B,1,Chapecoense,chapecoense,2T,2T,19,0,64,21,Rodrigo Araujo da Silva Filho,rodrigo_araujo_da_silva_filho,2,Pablo Diogo Lopes de Lima,pablo_diogo_lopes_de_lima
10,2022,B,1,Ituano,ituano,2T,2T,21,0,66,16,Carlos Eduardo de Souza Vieira,carlos_eduardo_de_souza_vieira,7,Kaio Silva Mendes,kaio_silva_mendes
10,2022,B,1,Ituano,ituano,2T,2T,21,0,66,15,Jorge Andres Roa Jimenez,jorge_andres_roa_jimenez,5,Rafael Pereira dos Santos,rafael_pereira_dos_santos
10,2022,B,1,Ituano,ituano,2T,2T,21,0,66,18,Calyson Rubens Santiago Rosa,calyson_rubens_santiago_rosa,11,João Victor Lima Ferreira,joao_victor_lima_ferreira
10,2022,B,1,Chapecoense,chapecoense,2T,2T,34,0,79,22,Ederson Alves Ribeiro Silva,ederson_alves_ribeiro_silva,10,Guilherme Natan de Lima,guilherme_natan_de_lima
10,2022,B,1,Chapecoense,chapecoense,2T,2T,39,0,84,20,Derek Freitas Ribeiro,derek_freitas_ribeiro,7,Luiz Henrique Mendes Silva d,luiz_henrique_mendes_silva_d
10,2022,B,1,Ituano,ituano,2T,2T,42,0,87,17,Gerson Alencar de Lima Junior,gerson_alencar_de_lima_junior,10,Aylon Darwin Tavella,aylon_darwin_tavella
10,2022,B,1,Ituano,ituano,2T,2T,43,0,88,19,Iago Teles da Silva,iago_teles_da_silva,9,Rafael Elias da Silva,rafael_elias_da_silva
11,2022,B,2,Sport,sport,INT,2T,45,0,45,2,Ewerthon Diogenes da Silva,ewerthon_diogenes_da_silva,22,Ezequiel Jacinto de Biasi,ezequiel_jacinto_de_biasi
11,2022,B,2,Sport,sport,2T,2T,20,0,65,18,Alan de Souza Guimaraes,alan_de_souza_guimaraes,6,Pedro Henrique Naressi Machado,pedro_henrique_naressi_machado
11,2022,B,2,Sport,sport,2T,2T,25,0,70,5,Ronaldo Henrique Ferreira da,ronaldo_henrique_ferreira_da,16,Willian Oliveira dos Santos,willian_oliveira_dos_santos
11,2022,B,2,Guarani,guarani,2T,2T,28,0,73,9,Lucas Vinicius Goncalves Silva,lucas_vinicius_goncalves_silva,7,Julio Cesar Czarneski,julio_cesar_czarneski
11,2022,B,2,Guarani,guarani,2T,2T,30,0,75,23,Bruno Aparecido Reis Ezequiel,bruno_aparecido_reis_ezequiel,31,Leandro Vilela Sales Teixeira,leandro_vilela_sales_teixeira
11,2022,B,2,Guarani,guarani,2T,2T,30,0,75,99,Ronald Pereira Martins,ronald_pereira_martins,17,Bruno Jose de Souza,bruno_jose_de_souza
11,2022,B,2,Sport,sport,2T,2T,34,0,79,11,Ray Andres Vanegas Zuniga,ray_andres_vanegas_zuniga,98,Fabricio Rodrigues da Silva,fabricio_rodrigues_da_silva
11,2022,B,2,Sport,sport,2T,2T,34,0,79,21,Blas Antonio Caceres Garay,blas_antonio_caceres_garay,31,Bruno Matias dos Santos,bruno_matias_dos_santos
11,2022,B,2,Guarani,guarani,2T,2T,41,0,86,20,Marcio Barbosa Vieira Junior,marcio_barbosa_vieira_junior,32,Jose Rodrigo Andrade Ramos,jose_rodrigo_andrade_ramos
11,2022,B,2,Guarani,guarani,2T,2T,41,0,86,97,Yago Cesar da Silva,yago_cesar_da_silva,11,Nicolas Mores da Cruz,nicolas_mores_da_cruz
13,2022,B,2,Bahia,bahia,1T,1T,16,0,16,25,Jonathan Francisco Lemos,jonathan_francisco_lemos,10,Daniel Sampaio Simoes,daniel_sampaio_simoes
13,2022,B,2,Náutico,nautico,INT,2T,45,0,45,17,Leandro Carvalho da Silva,leandro_carvalho_da_silva,7,Ewandro Felipe de Lima Costa,ewandro_felipe_de_lima_costa
13,2022,B,2,Náutico,nautico,INT,2T,45,0,45,20,Pedro Vitor Ferreira da Silva,pedro_vitor_ferreira_da_silva,11,Eduardo Antonio Machado Teix,eduardo_antonio_machado_teix
