serie,temporada,rodada,partida_id,clube_slug,num_camisa,apelido,registro_cbf,condicao,minutos_previos,cartoes_1t_previos,taxa_1t_ajustada,score_pre_jogo
B,2022,7,63,nautico,5,Djavan,358911,Titular,225.0,1.0,0.0019401495964909172,0.15909227
B,2022,7,63,cruzeiro_saf,5,Ze Ivaldo,409873,Titular,335.0,1.0,0.0016845610268933114,0.138134
B,2022,7,63,cruzeiro_saf,36,Rafael Santos,444618,Titular,362.0,1.0,0.00163179635435721,0.1338073
B,2022,7,63,cruzeiro_saf,25,Neto,383527,Titular,377.0,1.0,0.0016038864965289795,0.13151869
B,2022,7,64,crb,4,Gilvan,188660,Titular,157.0,1.0,0.0021409565562494903,0.17555844
B,2022,7,64,crb,2,Raul,181172,Titular,385.0,1.0,0.0015893880875208078,0.13032982
B,2022,7,64,crb,7,Yago Henri ...,315979,Titular,421.0,1.0,0.001527262168790353,0.1252355
B,2022,7,64,crb,3,Gum,167958,Titular,450.0,1.0,0.0014806404815325422,0.12141252
B,2022,7,64,crb,6,Guilherme,419442,Titular,521.0,1.0,0.0013776772355102009,0.11296953
B,2022,7,65,gremio,29,Diego Souza,161625,Titular,293.0,1.0,0.0017737811569431463,0.14545005
B,2022,7,65,ituano,11,Aylon,355362,Titular,447.0,1.0,0.0014853310004814308,0.12179714
B,2022,7,65,ituano,9,Rafael Pap ...,413041,Titular,484.0,1.0,0.0014294801396909705,0.11721737
B,2022,7,65,gremio,27,Villasanti,727270,Titular,540.0,1.0,0.001352508132169149,0.11090567
B,2022,7,65,gremio,59,Gabriel Silva,590905,Titular,105.0,0.0,0.0006720800949684547,0.05511057
B,2022,7,66,brusque,88,Luiz Antonio,291540,Titular,173.0,1.0,0.0020900571433223104,0.17138469
B,2022,7,66,londrina,5,João Paulo,174223,Titular,540.0,1.0,0.001352508132169149,0.11090567
B,2022,7,66,londrina,4,Saimon,188643,Titular,540.0,1.0,0.001352508132169149,0.11090567
B,2022,7,66,londrina,7,Gêge,310627,Titular,0.0,0.0,0.0008132169149118302,0.06668379
B,2022,7,66,londrina,3,Gustavo,682166,Titular,0.0,0.0,0.0008132169149118302,0.06668379
B,2022,7,67,bahia,2,Douglas Borel,565047,Titular,390.0,2.0,0.00270405444657968,0.22173246
B,2022,7,67,bahia,5,Rezende,315696,Titular,279.0,1.0,0.0018056591238201733,0.14806405
B,2022,7,67,bahia,10,Daniel,308495,Titular,415.0,1.0,0.00153727700268406,0.12605671
B,2022,7,67,vasco_da_gama,11,Gabriel Pec,523349,Titular,445.0,1.0,0.0014884745581544075,0.12205491
B,2022,7,67,bahia,6,Luiz Henrique,422344,Titular,450.0,1.0,0.0014806404815325422,0.12141252
B,2022,7,68,sampaio_correa,9,Poveda,338185,Titular,190.0,1.0,0.0020385629818201667,0.16716216
B,2022,7,68,sampaio_correa,10,Rafael Villa,368089,Titular,327.0,1.0,0.001700856659559752,0.13947025
B,2022,7,68,vila_nova,10,Victor And ...,316763,Titular,385.0,1.0,0.0015893880875208078,0.13032982
B,2022,7,68,sampaio_correa,2,Matheusinho,433799,Titular,405.0,1.0,0.0015542634889015635,0.12744961
B,2022,7,68,sampaio_correa,11,Pimentinha,183546,Titular,432.0,1.0,0.0015092365423346728,0.1237574
B,2022,7,69,guarani,10,Giovanni A ...,292205,Titular,352.0,3.0,0.003998366734103187,0.32786607
B,2022,7,69,tombense,7,Keké,412193,Titular,399.0,2.0,0.0026769838236439547,0.21951267
B,2022,7,69,guarani,98,Madison,424347,Titular,98.0,1.0,0.0023521880559463464,0.19287942
B,2022,7,69,guarani,34,Derlan,310802,Titular,108.0,1.0,0.002313500752394597,0.18970706
B,2022,7,69,tombense,8,Zé Ricardo,448024,Titular,230.0,1.0,0.0019268609006245412,0.15800259
B,2022,7,70,chapecoense,4,Xandao,333824,Titular,54.0,1.0,0.002539004435841002,0.20819836
B,2022,7,70,chapecoense,18,Betinho,321453,Titular,353.0,1.0,0.001649013431953007,0.1352191
B,2022,7,70,sport,46,Luciano,554138,Titular,540.0,1.0,0.001352508132169149,0.11090567
B,2022,7,70,chapecoense,30,Rodrigo Va ...,567402,Titular,54.0,0.0,0.0007339502842164531,0.06018392
B,2022,7,70,sport,10,Everton Fe ...,381047,Titular,67.0,0.0,0.0007171224999222488,0.05880404
B,2022,8,71,guarani,10,Giovanni A ...,292205,Titular,435.0,3.0,0.0036216204193555562,0.29697287
B,2022,8,71,guarani,98,Madison,424347,Titular,188.0,1.0,0.0020148475175834958,0.1652175
B,2022,8,71,guarani,7,Julio,360465,Titular,417.0,1.0,0.0015116849423091002,0.12395817
B,2022,8,71,vasco_da_gama,11,Gabriel Pec,523349,Titular,535.0,1.0,0.0013393382532342463,0.10982574
B,2022,8,71,guarani,14,Ernando,178875,Titular,42.0,0.0,0.0007125739706594927,0.05843107
B,2022,8,72,crb,9,Anselmo Ramon,182466,Titular,540.0,2.0,0.0022944375885552357,0.18814388
B,2022,8,72,crb,4,Gilvan,188660,Titular,247.0,1.0,0.0018557096279751607,0.15216819
B,2022,8,72,crb,2,Raul,181172,Titular,430.0,1.0,0.0014905538624703709,0.12222542
B,2022,8,72,crb,7,Yago Henri ...,315979,Titular,483.0,1.0,0.0014101882930798017,0.11563544
B,2022,8,72,crb,3,Gum,167958,Titular,540.0,1.0,0.001332899127016774,0.10929773
B,2022,8,73,nautico,2,Bryan,424585,Titular,90.0,1.0,0.0023495171052499066,0.1926604
B,2022,8,73,csa,19,Didira,184798,Titular,173.0,1.0,0.0020597549659694576,0.16889991
B,2022,8,73,nautico,11,Luis Phelipe,462610,Titular,210.0,1.0,0.0019524156226724577,0.16009808
B,2022,8,73,csa,15,Giva Santos,422561,Titular,250.0,1.0,0.00184828678946326,0.15155952
B,2022,8,73,nautico,4,Cleidson,388312,Titular,405.0,1.0,0.0015317293835330884,0.12560181
B,2022,8,74,tombense,7,Keké,412193,Titular,454.0,2.0,0.0025012736814438627,0.20510444
B,2022,8,74,brusque,68,Alex Ruan,370091,Titular,236.0,1.0,0.001883444418610659,0.15444244
B,2022,8,74,tombense,8,Zé Ricardo,448024,Titular,306.0,1.0,0.0017198698413119664,0.14102933
B,2022,8,74,tombense,1,Felipe,172028,Titular,450.0,1.0,0.0014591737811552052,0.11965225
B,2022,8,74,brusque,5,Rodolfo,183707,Titular,535.0,1.0,0.0013393382532342463,0.10982574
B,2022,8,75,novorizontino,3,Rodolfo Fi ...,356106,Titular,180.0,1.0,0.0020385516060256546,0.16716123
B,2022,8,75,novorizontino,2,Felipe,455446,Titular,216.0,1.0,0.0019360545979014594,0.15875648
B,2022,8,75,sport,46,Luciano,554138,Titular,630.0,1.0,0.001226739019555261,0.1005926
B,2022,8,75,novorizontino,9,Ronaldo,298282,Titular,0.0,0.0,0.0007724301841948901,0.06333928
B,2022,8,75,novorizontino,5,Léo Baiano,330362,Titular,34.0,0.0,0.0007232492361375375,0.05930644
B,2022,8,76,operario,5,Tomas Bastos,309584,Titular,98.0,1.0,0.002318085438290042,0.19008301
B,2022,8,76,ituano,9,Aylon,355362,Titular,513.0,1.0,0.0013684255598197877,0.1122109
B,2022,8,76,operario,6,Fabiano,304325,Titular,607.0,1.0,0.0012522268221295799,0.1026826
B,2022,8,76,operario,11,Silvinho,185301,Titular,119.0,0.0,0.0006239339129199435,0.05116258
B,2022,8,76,ituano,8,Dudu Vieira,380640,Titular,125.0,0.0,0.000617944147355912,0.05067142
B,2022,8,77,gremio,29,Diego Souza,161625,Titular,367.0,1.0,0.0015988640047260034,0.13110685
B,2022,8,77,gremio,16,Lucas Silva,320111,Titular,432.0,1.0,0.0014873552490315934,0.12196313
B,2022,8,77,criciuma,6,Marcelo He ...,363926,Titular,562.0,1.0,0.0013052872806943927,0.10703356
B,2022,8,77,gremio,27,Villasanti,727270,Titular,630.0,1.0,0.001226739019555261,0.1005926
B,2022,8,77,gremio,9,Elkeson,177087,Titular,89.0,0.0,0.0006557132293674788,0.05376848
B,2022,8,78,bahia,2,Douglas Borel,565047,Titular,480.0,2.0,0.0024349133592831075,0.1996629
B,2022,8,78,ponte_preta,40,Ramon Carv ...,355149,Titular,343.0,1.0,0.0016443832646470284,0.13483943
B,2022,8,78,bahia,5,Rezende,315696,Titular,369.0,1.0,0.0015951842256587399,0.13080511
B,2022,8,78,ponte_preta,9,Danilo Mag ...,432201,Titular,488.0,1.0,0.0014030517126492358,0.11505024
B,2022,8,78,bahia,6,Luiz Henrique,422344,Titular,521.0,1.0,0.0013577033223285456,0.11133167
B,2022,8,79,sampaio_correa,15,Eloir,184656,Titular,108.0,1.0,0.002279959033055008,0.18695664
B,2022,8,79,cruzeiro_saf,26,Lucas Oliv ...,349619,Titular,609.0,2.0,0.002151681778266407,0.17643791
B,2022,8,79,sampaio_correa,11,Lucas Araujo,434877,Titular,252.0,1.0,0.0018433711331083044,0.15115643
B,2022,8,79,sampaio_correa,9,Poveda,338185,Titular,272.0,1.0,0.0017956154042713017,0.14724046
B,2022,8,79,cruzeiro_saf,5,Ze Ivaldo,409873,Titular,392.0,1.0,0.0015540527938312163,0.12743233
B,2022,8,80,vila_nova,2,Alex Silva,345933,Titular,495.0,2.0,0.002398206122711,0.1966529
B,2022,8,80,chapecoense,4,Xandao,333824,Titular,144.0,1.0,0.0021525079069836103,0.17650565
B,2022,8,80,chapecoense,20,Luizinho,324181,Titular,156.0,1.0,0.0021131327623436663,0.17327689
B,2022,8,80,chapecoense,18,Betinho,321453,Titular,443.0,1.0,0.001470005399891246,0.12054044
B,2022,8,80,vila_nova,10,Victor And ...,316763,Titular,475.0,1.0,0.0014217590688178922,0.11658424
B,2022,9,81,chapecoense,20,Luizinho,324181,Titular,235.0,2.0,0.003249660392517535,0.26647215
B,2022,9,81,ponte_preta,19,Felipe Amaral,600810,Titular,377.0,1.0,0.0015832387554166345,0.12982558
B,2022,9,81,ponte_preta,10,Lucca,292592,Titular,450.0,1.0,0.0014615793563161983,0.11984951
B,2022,9,81,chapecoense,18,Betinho,321453,Titular,503.0,1.0,0.0013843473464610052,0.11351648
B,2022,9,81,ponte_preta,50,Leo,465048,Titular,619.0,1.0,0.0012408403829315357,0.10174891
B,2022,9,82,novorizontino,5,Jhony Douglas,374851,Titular,407.0,2.0,0.00263340726405776,0.2159394
B,2022,9,82,novorizontino,9,Ronaldo,298282,Titular,57.0,1.0,0.0024928193689414515,0.20441119
B,2022,9,82,novorizontino,2,Felipe,455446,Titular,285.0,1.0,0.0017687903038221507,0.1450408
B,2022,9,82,csa,30,Douglas,347212,Titular,0.0,0.0,0.000777000777000777,0.06371406
B,2022,9,82,novorizontino,11,Ronald,383244,Titular,33.0,0.0,0.0007288937870551378,0.05976929
B,2022,9,83,crb,9,Anselmo Ramon,182466,Titular,630.0,3.0,0.002998672910177335,0.24589118
B,2022,9,83,crb,4,Gilvan,188660,Titular,337.0,1.0,0.0016589013004783613,0.13602991
B,2022,9,83,crb,2,Raul,181172,Titular,498.0,1.0,0.0013912829544092068,0.1140852
B,2022,9,83,crb,7,Yago Henri ...,315979,Titular,551.0,1.0,0.0013211231098957073,0.1083321
B,2022,9,83,crb,3,Gum,167958,Titular,630.0,1.0,0.001228761405752556,0.10075844
B,2022,9,84,cruzeiro_saf,26,Lucas Oliv ...,349619,Titular,699.0,2.0,0.0019920770546291815,0.16335032
B,2022,9,84,cruzeiro_saf,36,Rafael Santos,444618,Titular,542.0,1.0,0.0013325339620925032,0.10926778
B,2022,9,84,cruzeiro_saf,25,Neto,383527,Titular,554.0,1.0,0.0013173627974386987,0.10802375
B,2022,9,84,cruzeiro_saf,14,E. Brock,291997,Titular,613.0,1.0,0.0012475295494163417,0.10229742
B,2022,9,84,criciuma,6,Marcelo He ...,363926,Titular,652.0,1.0,0.0012052954761288094,0.09883423
B,2022,9,85,nautico,18,Richard,672682,Titular,238.0,1.0,0.0018814368407864342,0.15427782
B,2022,9,85,ituano,5,Jorge Joa,622068,Titular,245.0,1.0,0.0018637589107387764,0.15282823
B,2022,9,85,nautico,11,Luis Phelipe,462610,Titular,255.0,1.0,0.00183907336225217,0.15080402
B,2022,9,85,nautico,4,Cleidson,388312,Titular,495.0,1.0,0.001395477777387325,0.11442918
B,2022,9,85,ituano,9,Rafael Pap ...,413041,Titular,574.0,1.0,0.001292830901769449,0.10601213
B,2022,9,86,operario,10,Tomas Bastos,309584,Titular,160.0,1.0,0.0021037884674248307,0.17251065
B,2022,9,86,londrina,8,Jhonny,522890,Titular,369.0,1.0,0.0015978140258922765,0.13102075
B,2022,9,86,operario,5,Andre Lima,524492,Titular,551.0,1.0,0.0013211231098957073,0.1083321
B,2022,9,86,operario,6,Fabiano,304325,Titular,669.0,1.0,0.001187767654833523,0.09739695
B,2022,9,86,londrina,4,Saimon,188643,Titular,678.0,1.0,0.0011786930292872566,0.09665283
B,2022,9,87,brusque,68,Alex Ruan,370091,Titular,317.0,1.0,0.00169951087943744,0.13935989
B,2022,9,87,brusque,2,Para,165065,Titular,355.0,1.0,0.0016239770625735537,0.13316612
B,2022,9,87,vasco_da_gama,10,Nene,150986,Titular,542.0,1.0,0.0013325339620925032,0.10926778
B,2022,9,87,brusque,5,Rodolfo,183707,Titular,625.0,1.0,0.0012342225675559008,0.10120625
B,2022,9,87,vasco_da_gama,11,Gabriel Pec,523349,Titular,625.0,1.0,0.0012342225675559008,0.10120625
B,2022,9,88,guarani,10,Giovanni A ...,292205,Titular,525.0,3.0,0.0033058540375613546,0.27108003
B,2022,9,88,sampaio_correa,15,Eloir,184656,Titular,188.0,1.0,0.0020181691693319597,0.16548987
B,2022,9,88,guarani,98,Madison,424347,Titular,278.0,1.0,0.0017847048695377743,0.1463458
B,2022,9,88,sampaio_correa,9,Poveda,338185,Titular,344.0,1.0,0.0016451426404033038,0.1349017
B,2022,9,88,sampaio_correa,10,Rafael Villa,368089,Titular,401.0,1.0,0.0015410659139848929,0.1263674
B,2022,9,89,bahia,2,Douglas Borel,565047,Titular,570.0,3.0,0.003166822792991017,0.25967947
B,2022,9,89,tombense,7,Keké,412193,Titular,529.0,2.0,0.0023211859946553823,0.19033725
B,2022,9,89,tombense,8,Zé Ricardo,448024,Titular,396.0,1.0,0.001549665612165612,0.12707258
B,2022,9,89,bahia,10,Daniel,308495,Titular,505.0,1.0,0.0013815924263685456,0.11329058
B,2022,9,89,tombense,1,Felipe,172028,Titular,540.0,1.0,0.0013350965274042195,0.10947792
B,2022,9,90,vila_nova,2,Alex Silva,345933,Titular,585.0,2.0,0.002201382846544137,0.18051339
B,2022,9,90,gremio,29,Diego Souza,161625,Titular,457.0,1.0,0.0014508885982240213,0.11897287
B,2022,9,90,vila_nova,7,Matheus Bossa,344517,Titular,569.0,1.0,0.0012988778189900734,0.10650798
B,2022,9,90,gremio,27,Villasanti,727270,Titular,708.0,1.0,0.0011494208514076063,0.09425251
B,2022,9,90,vila_nova,25,Tonny,351454,Titular,90.0,0.0,0.0006584752347464211,0.05399497
B,2022,10,91,guarani,10,Giovanni A ...,292205,Titular,615.0,3.0,0.0030560393992925586,0.25059523
B,2022,10,91,vila_nova,7,Matheus Bossa,344517,Titular,659.0,2.0,0.002077207877662815,0.17033105
B,2022,10,91,guarani,98,Madison,424347,Titular,362.0,1.0,0.0016328119840037158,0.13389058
B,2022,10,91,guarani,32,Rodrigo An ...,429655,Titular,383.0,1.0,0.0015939795359130272,0.13070632
B,2022,10,91,guarani,16,Matheus Pe ...,508468,Titular,540.0,1.0,0.0013533499328953875,0.11097469
B,2022,10,92,crb,9,Anselmo Ramon,182466,Titular,720.0,3.0,0.0027930196149272154,0.22902761
B,2022,10,92,csa,15,Giva Santos,422561,Titular,358.0,1.0,0.0016404241610853182,0.13451478
B,2022,10,92,csa,5,Geovane,175223,Titular,399.0,1.0,0.0015656106009023392,0.12838007
B,2022,10,92,crb,2,Raul,181172,Titular,573.0,1.0,0.001311727800756014,0.10756168
B,2022,10,92,crb,7,Yago Henri ...,315979,Titular,626.0,1.0,0.0012499857284291322,0.10249883
B,2022,10,93,ponte_preta,40,Ramon Carv ...,355149,Titular,431.0,2.0,0.002585911847702688,0.21204477
B,2022,10,93,ponte_preta,10,Lucca,292592,Titular,528.0,2.0,0.002341910437948641,0.19203666
B,2022,10,93,ponte_preta,5,Leo,465048,Titular,709.0,2.0,0.0019913018446742784,0.16328675
B,2022,10,93,ponte_preta,19,Felipe Amaral,600810,Titular,467.0,1.0,0.0014555159567851117,0.11935231
B,2022,10,93,ponte_preta,9,Danilo Mag ...,432201,Titular,565.0,1.0,0.0013215811551278902,0.10836965
B,2022,10,94,brusque,28,Jeferson,342430,Titular,180.0,1.0,0.002069829309134122,0.169726
B,2022,10,94,nautico,20,Thassio Melo,543706,Titular,184.0,1.0,0.0020577250441684253,0.16873345
B,2022,10,94,nautico,18,Richard,672682,Titular,310.0,1.0,0.001737634481742226,0.14248603
B,2022,10,94,brusque,68,Alex Ruan,370091,Titular,407.0,1.0,0.001551801466605516,0.12724772
B,2022,10,94,brusque,20,Toty,299231,Titular,455.0,1.0,0.00147380516252482,0.12085202
B,2022,10,95,novorizontino,3,Rodolfo Fi ...,356106,Titular,270.0,2.0,0.0031266025067677957,0.25638141
B,2022,10,95,sampaio_correa,15,Eloir,184656,Titular,278.0,2.0,0.003094452352456559,0.25374509
B,2022,10,95,novorizontino,5,Jhony Douglas,374851,Titular,472.0,2.0,0.002476835319147328,0.2031005
B,2022,10,95,novorizontino,9,Ronaldo,298282,Titular,122.0,1.0,0.002262835900661098,0.18555254
B,2022,10,95,novorizontino,2,Felipe,455446,Titular,357.0,1.0,0.0016423383082977865,0.13467174
B,2022,10,96,cruzeiro_saf,5,Ze Ivaldo,409873,Titular,437.0,2.0,0.0025693531805882634,0.21068696
B,2022,10,96,operario,11,Silvinho,185301,Titular,283.0,1.0,0.0017975529121471302,0.14739934
B,2022,10,96,operario,8,Fernando Neto,321820,Titular,315.0,1.0,0.0017269741474984085,0.14161188
B,2022,10,96,operario,7,Ricardo,179100,Titular,515.0,1.0,0.001386683675084929,0.11370806
B,2022,10,96,cruzeiro_saf,25,Neto,383527,Titular,644.0,1.0,0.0012303181208139886,0.10088609
B,2022,10,97,gremio,29,Diego Souza,161625,Titular,518.0,1.0,0.0013825971809540304,0.11337297
B,2022,10,97,vasco_da_gama,10,Nene,150986,Titular,632.0,1.0,0.0012433603623773879,0.10195555
B,2022,10,97,vasco_da_gama,11,Gabriel Pec,523349,Titular,715.0,1.0,0.0011584229878281505,0.09499069
B,2022,10,97,vasco_da_gama,1,Thiago Rod ...,178365,Titular,720.0,1.0,0.0011536753526321336,0.09460138
B,2022,10,97,gremio,3,Geromel,165322,Titular,810.0,1.0,0.0010744152139016817,0.08810205
B,2022,10,98,bahia,2,Douglas Borel,565047,Titular,660.0,3.0,0.0029374861467337957,0.24087386
B,2022,10,98,bahia,5,Rezende,315696,Titular,455.0,2.0,0.0025209255813729873,0.2067159
B,2022,10,98,bahia,10,Daniel,308495,Titular,595.0,1.0,0.001285373452247674,0.10540062
B,2022,10,98,bahia,4,Ignacio,530656,Titular,720.0,1.0,0.0011536753526321336,0.09460138
B,2022,10,98,criciuma,6,Marcelo He ...,363926,Titular,742.0,1.0,0.0011332398793971038,0.09292567
B,2022,10,99,tombense,7,Keké,412193,Titular,619.0,2.0,0.0021514601699832016,0.17641973
B,2022,10,99,tombense,4,Joseph Mau ...,382807,Titular,430.0,1.0,0.0015134235808722614,0.12410073
B,2022,10,99,tombense,3,Ednei,293385,Titular,450.0,1.0,0.0014815620318012663,0.12148809
B,2022,10,99,ituano,10,Gerson,147495,Titular,481.0,1.0,0.001434744067493581,0.11764901
B,2022,10,99,tombense,8,Zé Ricardo,448024,Titular,486.0,1.0,0.001427468489058015,0.11705242
B,2022,10,100,chapecoense,4,Xandao,333824,Titular,234.0,1.0,0.0019175530384348814,0.15723935
B,2022,10,100,chapecoense,33,Victor Ramos,177152,Titular,540.0,1.0,0.0013533499328953875,0.11097469
B,2022,10,100,londrina,4,Saimon,188643,Titular,768.0,1.0,0.001110003099535649,0.09102025
B,2022,10,100,londrina,5,João Paulo,174223,Titular,810.0,1.0,0.0010744152139016817,0.08810205
B,2022,10,100,chapecoense,77,Ederson,176522,Titular,11.0,0.0,0.0007974245209612582,0.06538881
B,2022,11,101,guarani,10,Giovanni A ...,292205,Titular,699.0,3.0,0.002858838078664124,0.23442472
B,2022,11,101,operario,4,Alemao,298995,Titular,152.0,1.0,0.00218979579189921,0.17956325
B,2022,11,101,operario,11,Silvinho,185301,Titular,373.0,1.0,0.0016354488617620674,0.13410681
B,2022,11,101,operario,8,Fernando Neto,321820,Titular,397.0,1.0,0.0015916910326848215,0.13051866
B,2022,11,101,guarani,32,Rodrigo An ...,429655,Titular,458.0,1.0,0.0014903411861359969,0.12220798
B,2022,11,102,chapecoense,20,Luizinho,324181,Titular,349.0,2.0,0.0028595369332370846,0.23448203
B,2022,11,102,chapecoense,38,Matheus,581520,Titular,486.0,1.0,0.0014480191240550558,0.11873757
B,2022,11,102,csa,5,Geovane,175223,Titular,489.0,1.0,0.0014436267505746057,0.11837739
B,2022,11,102,chapecoense,8,Marcelo,318694,Titular,560.0,1.0,0.001346930996526684,0.11044834
B,2022,11,102,chapecoense,33,Victor Ramos,177152,Titular,630.0,1.0,0.001263492793202022,0.10360641
B,2022,11,103,nautico,7,Ewandro,344841,Titular,212.0,1.0,0.0020052624386492765,0.16443152
B,2022,11,103,nautico,6,Thassio Melo,543706,Titular,271.0,1.0,0.0018518117461975162,0.15184856
B,2022,11,103,nautico,18,Richard,672682,Titular,400.0,1.0,0.0015863853959092054,0.1300836
B,2022,11,103,vasco_da_gama,16,Andrey Santos,611858,Titular,537.0,1.0,0.0013768050687736596,0.11289802
B,2022,11,103,vasco_da_gama,15,Figueiredo,559670,Titular,613.0,1.0,0.0012827914252635084,0.1051889
B,2022,11,104,sampaio_correa,7,Lucas Araujo,434877,Titular,347.0,2.0,0.0028662890865623195,0.23503571
B,2022,11,104,sampaio_correa,9,Poveda,338185,Titular,519.0,1.0,0.0014011254723437535,0.11489229
B,2022,11,104,criciuma,2,Claudinho,532649,Titular,625.0,1.0,0.0012691083167273643,0.10406688
B,2022,11,104,sampaio_correa,11,Pimentinha,183546,Titular,680.0,1.0,0.0012099549629815973,0.09921631
B,2022,11,104,sampaio_correa,2,Matheusinho,433799,Titular,752.0,1.0,0.001140372888433135,0.09351058
B,2022,11,105,ponte_preta,40,Ramon Carv ...,355149,Titular,496.0,2.0,0.0024374968436930568,0.19987474
B,2022,11,105,ponte_preta,10,Lucca,292592,Titular,618.0,2.0,0.0021715088160270883,0.17806372
B,2022,11,105,ponte_preta,5,Leo,465048,Titular,790.0,2.0,0.0018819743072234765,0.15432189
B,2022,11,105,ituano,11,Joao Victor,436143,Titular,530.0,1.0,0.0013861619964255193,0.11366528
B,2022,11,105,ituano,10,Aylon,355362,Titular,550.0,1.0,0.001359758910779319,0.11150023
B,2022,11,106,tombense,7,Keké,412193,Titular,706.0,2.0,0.0020130570947912807,0.16507068
B,2022,11,106,londrina,5,João Paulo,174223,Titular,900.0,2.0,0.0017341048973702033,0.1421966
B,2022,11,106,londrina,8,Jhonny,522890,Titular,459.0,1.0,0.0014887871285904951,0.12208054
B,2022,11,106,tombense,4,Joseph Mau ...,382807,Titular,520.0,1.0,0.0013997518199198873,0.11477965
B,2022,11,106,tombense,3,Ednei,293385,Titular,540.0,1.0,0.0013728335156906585,0.11257235
B,2022,11,107,novorizontino,3,Rodolfo Fi ...,356106,Titular,360.0,2.0,0.0028229614608352147,0.23148284
B,2022,11,107,novorizontino,9,Ronaldo,298282,Titular,195.0,1.0,0.002054312023479547,0.16845359
B,2022,11,107,novorizontino,11,Daniel,335362,Titular,347.0,1.0,0.001685651542288412,0.13822343
B,2022,11,107,novorizontino,10,Diego Torres,633725,Titular,475.0,1.0,0.001464355750070036,0.12007717
B,2022,11,107,gremio,29,Diego Souza,161625,Titular,591.0,1.0,0.0013086588967170347,0.10731003
B,2022,11,108,bahia,2,Douglas Borel,565047,Titular,750.0,3.0,0.0027421974850546276,0.22486019
B,2022,11,108,sport,77,Giovanni,318493,Titular,341.0,1.0,0.0016976775937197204,0.13920956
B,2022,11,108,bahia,10,Daniel,308495,Titular,674.0,1.0,0.001216138719180822,0.09972337
B,2022,11,108,sport,46,Luciano,554138,Titular,898.0,1.0,0.001021278151872879,0.08374481
B,2022,11,108,bahia,19,Lucas,459744,Titular,74.0,0.0,0.0007452035824360364,0.06110669
B,2022,11,109,cruzeiro_saf,5,Ze Ivaldo,409873,Titular,527.0,3.0,0.003337630824068437,0.27368573
B,2022,11,109,crb,4,Gilvan,188660,Titular,395.0,2.0,0.002712566319908698,0.22243044
B,2022,11,109,cruzeiro_saf,26,Lucas Oliv ...,349619,Titular,789.0,3.0,0.0026592295239086772,0.21805682
B,2022,11,109,crb,9,Anselmo Ramon,182466,Titular,810.0,3.0,0.0026166006536780797,0.21456125
B,2022,11,109,crb,2,Raul,181172,Titular,663.0,1.0,0.0012276413209959458,0.10066659
B,2022,11,110,brusque,2,Para,165065,Titular,419.0,2.0,0.0026417267206945427,0.21662159
B,2022,11,110,vila_nova,7,Matheus Bossa,344517,Titular,734.0,2.0,0.001967379948394072,0.16132516
